#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cytb_beast" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cytb_beast" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cytb_beast">
#                <taxonset id="TaxonSet.cytb_beast" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cytb_beast" name="distribution" x="@birthRate.t:cytb_beast">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:cytb_beast" name="distribution">
#            <parameter id="gammaShape.s:cytb_beast" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:cytb_beast" name="distribution">
#            <parameter id="kappa.s:cytb_beast" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="MeanRatePrior.c:cytb_beast" name="distribution">
#            <parameter id="ucldMean.c:cytb_beast" name="x">1.0</parameter>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:cytb_beast" name="distribution">
#            <parameter id="ucldStdev.c:cytb_beast" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="cats.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cytb_beast">
#            <taxonset id="cats" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="EF689045_Felis_silvestris" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="EF689047_Lynx_pardinus" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.3" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.16" name="M">12.0</parameter>
#                <parameter estimate="false" id="RealParameter.17" lower="0.0" name="S" upper="5.0">0.2</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@cytb_beast" id="treeLikelihood.cytb_beast" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:cytb_beast">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:cytb_beast" shape="@gammaShape.s:cytb_beast" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:cytb_beast" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:cytb_beast" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:cytb_beast" kappa="@kappa.s:cytb_beast" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:cytb_beast" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:cytb_beast" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:cytb_beast" id="RelaxedClock.c:cytb_beast" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:cytb_beast">
#                <LogNormal S="@ucldStdev.c:cytb_beast" id="LogNormalDistributionModel.c:cytb_beast" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.3" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="28" id="rateCategories.c:cytb_beast" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	mutationRate	gammaShape	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	logP(mrca(cats))	mrcatime(cats)	ucldMean	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
18000	-2572.8875055050494	-2503.203781567181	-69.6837239378682	-2503.203781567181	63.040394940100946	-63.171921417125354	0.028707512260620672	14.513036577876175	1.0	0.24806922376758211	0.18578952816827574	0.001277854130773436	7.254632152415745E-8	0.2129157108204017	-1.8582864419330782	10.316510964315576	0.0012762599510563577	0.25731400845388175	0.2527128196076444	0.20801853095156536	0.28195464098690853
19000	-2571.5175209554423	-2507.1081955252866	-64.40932543015555	-2507.1081955252866	48.65731145043099	-59.43160088893322	0.04028621977062301	14.513036577876175	1.0	0.24806922376758211	0.02120038432053264	0.0016549368006993494	1.8850772733531056E-9	0.0262721043248764	-1.7545249250426314	11.266556019530583	0.0016456937705308958	0.25731400845388175	0.2527128196076444	0.20801853095156536	0.28195464098690853
20000	-2553.5818112379834	-2489.392268468538	-64.18954276944537	-2489.392268468538	45.743278664831045	-59.454625471407645	0.06436344303490565	14.513036577876175	1.0	0.13519723315610813	0.016208035514667006	0.0021234778363820967	9.940115078708475E-10	0.014932705530796694	-1.761285074094757	11.039169259112745	0.002104625205928993	0.25731400845388175	0.2527128196076444	0.20801853095156536	0.28195464098690853
21000	-2549.2785663917302	-2484.271265198364	-65.00730119336629	-2484.271265198364	48.95103679840239	-59.55805544009621	0.05219827490068965	14.513036577876175	1.0	0.13519723315610813	0.04081678901576298	0.002139280588292636	5.32576394697974E-9	0.03419880881416636	-1.9859566829557842	12.948881054325193	0.0021349295749379053	0.25731400845388175	0.26126237339483804	0.19576235574249387	0.2856612624087864
22000	-2542.822804265105	-2480.589483666326	-62.23332059877885	-2480.589483666326	37.99974066158496	-56.548134193447545	0.0447956048398116	14.513036577876175	1.0	0.13519723315610813	0.08589144849301984	0.002181794170744385	3.384681024178926E-8	0.08462541049562321	-1.7613365919530102	11.570412546895486	0.00217333788920275	0.25731400845388175	0.26126237339483804	0.19576235574249387	0.2856612624087864
23000	-2548.521165746165	-2487.775312666635	-60.74585307953002	-2487.775312666635	35.03294096015395	-55.416573549035384	0.06377954240380636	11.029337153282622	1.0	0.13519723315610813	0.08833067562931539	0.0024841854446327758	3.503316832798185E-8	0.07535847016230196	-1.9307885538299576	10.035401716294434	0.0024606101338406623	0.25731400845388175	0.26126237339483804	0.19576235574249387	0.2856612624087864
24000	-2554.5281960998423	-2488.3168375949604	-66.21135850488189	-2488.3168375949604	55.03777993793111	-60.55453618596664	0.04412741033007333	8.648207611842077	1.0	0.13519723315610813	0.25465095162476814	0.0015089183754791599	1.1590267375546804E-7	0.224572454887049	-1.7776284476037052	11.79891556707286	0.0015544231331380716	0.25731400845388175	0.26126237339483804	0.19576235574249387	0.2856612624087864
25000	-2537.048018134506	-2471.3166047312775	-65.73141340322839	-2471.3166047312775	48.32806951345895	-58.79382803240485	0.04955420459040757	13.474278180148907	1.0	0.11312530747141693	0.3683881053458431	0.001812690493781872	4.232445131407369E-7	0.38244861422826987	-1.7778410874320798	10.822299587824157	0.0016570269747237028	0.25731400845388175	0.2604669742551284	0.19576235574249387	0.2864566615484961
26000	-2535.0181229844256	-2474.8339729345453	-60.184150049880316	-2474.8339729345453	29.386628745124316	-50.39136265911886	0.0727761305301746	13.474278180148907	1.0	0.11312530747141693	0.1845634157555812	0.0033774793548567578	4.482815707789013E-7	0.1948630354664143	-5.432588227530298	6.569609338710055	0.003526730150392511	0.25731400845388175	0.2604669742551284	0.19576235574249387	0.2864566615484961
27000	-2540.374429382247	-2479.784708760985	-60.589720621261975	-2479.784708760985	33.62358776413398	-53.71652511614698	0.0558058342508103	13.474278180148907	1.0	0.069530224650987	0.20091021498201106	0.0025610506105326523	1.771059000000105E-7	0.16260832291227922	-2.474715707499166	8.889361717444482	0.0026159018194963635	0.25731400845388175	0.2604669742551284	0.19576235574249387	0.2864566615484961
28000	-2554.8813999829586	-2482.962131510407	-71.91926847255151	-2482.962131510407	68.49817622988209	-63.61897611267778	0.034595479496137796	13.474278180148907	1.0	0.04787648677134641	0.12004412181872225	0.001131519713292033	1.7178506904272508E-8	0.1169164470064351	-4.372318503511669	17.85966900757994	0.0011295913092430187	0.2624953590979373	0.2573134740111855	0.1867804125375464	0.29341075435333086
29000	-2540.23676648254	-2471.630299700839	-68.60646678170127	-2471.630299700839	59.94628981841505	-62.016799630050095	0.03236293751779652	13.474278180148907	1.0	0.04787648677134641	0.2532762819231119	0.0014596435526759402	1.371562189594914E-7	0.24599147675789226	-1.9690821148222448	12.88361322440559	0.001462199081894668	0.2624953590979373	0.25605551101039536	0.18803837553833652	0.29341075435333086
30000	-2540.1198343417	-2471.9779600814713	-68.14187426022872	-2471.9779600814713	57.074255227416586	-61.45818957732389	0.026676995014093537	14.045682904712278	1.0	0.042734917964778414	0.15497717911388506	0.0012961920988859294	6.519897445297996E-8	0.20111252567669632	-2.467151336463189	14.349201057157309	0.0012848734417522242	0.2529158199324968	0.25605551101039536	0.18803837553833652	0.3029902935187714
31000	-2537.6454101899453	-2470.249227169587	-67.39618302035859	-2470.249227169587	55.1347625626502	-59.467607094111834	0.038246942276900515	13.745719009849164	1.0	0.042734917964778414	0.35423512413404973	0.0015695036761929032	2.8058140115765267E-7	0.33448310309322477	-2.853812386289505	8.400900775937359	0.0016269015052899469	0.2529158199324968	0.25605551101039536	0.18803837553833652	0.3029902935187714
32000	-2540.4628733150657	-2471.7393363101114	-68.72353700495434	-2471.7393363101114	57.996925107380676	-61.30423917260102	0.031077262659195234	13.745719009849164	1.0	0.042734917964778414	0.15866550694000925	0.0016291303197627307	9.328527119318208E-8	0.18001234211593514	-3.2264067720169245	8.018448413149429	0.0017295015114367853	0.2529158199324968	0.26114062786986825	0.18803837553833652	0.2979051766592985
33000	-2540.3527450883685	-2472.0767781350946	-68.27596695327362	-2472.0767781350946	52.99814858858312	-59.00037462463209	0.054172984158407045	12.94238101867528	1.0	0.042734917964778414	0.588551133987293	0.001913408311172275	2.5335168635819182E-6	0.6600828054025234	-3.475053025848138	7.798194892848144	0.002043305970078565	0.26146516565961747	0.256472074315549	0.19270692909265574	0.2893558309321778
34000	-2539.304836411921	-2470.2722639828207	-69.03257242910011	-2470.2722639828207	68.36266608680096	-62.075803242636844	0.035532581422345055	12.94238101867528	1.0	0.04523666330178132	0.4189010730418727	0.0012637487300148967	5.41008342516048E-7	0.5208514795611935	-1.754503896920006	11.269797304049446	0.0013633991065420347	0.26232027455472373	0.256472074315549	0.18445324088041304	0.29675441024931426
35000	-2542.1687597974465	-2469.573877513366	-72.59488228408036	-2469.573877513366	76.50307474183019	-65.19785680631226	0.03131788467057674	12.94238101867528	1.0	0.06549822350000528	0.5290246456090582	0.0011113075836762494	4.921971879920236E-7	0.5556120028777558	-1.778684072265594	11.810351754333961	0.0011023612485630955	0.26232027455472373	0.256472074315549	0.18445324088041304	0.29675441024931426
36000	-2547.7361267928486	-2472.7534660770907	-74.98266071575776	-2472.7534660770907	86.23271649539636	-67.35861357915088	0.01950326468182554	12.94238101867528	1.0	0.06549822350000528	0.17457714862781631	9.599172597688896E-4	3.123009222371485E-8	0.17866599865660748	-3.4442525906246244	16.323166372855084	9.88433312270174E-4	0.26232027455472373	0.256472074315549	0.18445324088041304	0.29675441024931426
37000	-2547.3657795444205	-2478.5680855377345	-68.7976940066862	-2478.5680855377345	56.00587223402765	-61.67932984324339	0.037683094248277905	12.94238101867528	1.0	0.06549822350000528	0.4005954594680572	0.0013224455987504056	2.5949523994906574E-7	0.3715464267453261	-1.9643422313829384	9.92753201501072	0.001395170015156178	0.2676836845587932	0.25110866431147955	0.17315015721811344	0.30805749391161386
38000	-2545.0371608497085	-2475.9257211336812	-69.1114397160272	-2475.9257211336812	70.91978422379346	-64.32314393009644	0.02648811082384311	12.94238101867528	1.0	0.06048871662055106	0.018376264941294556	0.0011332627314236691	9.762861405129686E-11	0.008735940396111678	-2.059022338849427	9.667794996673061	0.0011332221744900781	0.2676836845587932	0.25110866431147955	0.17315015721811344	0.30805749391161386
39000	-2538.1613400518336	-2473.183236096953	-64.9781039548809	-2473.183236096953	55.40427134009184	-59.7346647136497	0.04052184487896581	14.221916467870384	1.0	0.06048871662055106	0.036848240751917394	0.0013967598505053374	2.1082782717339886E-9	0.032721606861030976	-1.9541970075500696	9.959053648462428	0.0014017715387642429	0.2676836845587932	0.25522177335303986	0.16903704817655316	0.30805749391161386
40000	-2543.9652773731787	-2471.104362850908	-72.8609145222706	-2471.104362850908	82.78338792110743	-67.09129256147615	0.030833956115513556	11.579541894687644	1.0	0.06048871662055106	0.17966361362569383	9.494138381920468E-4	2.9952071934400176E-8	0.17899354086221195	-1.7867266989207162	11.890681136605581	9.340763840432103E-4	0.2649292721314891	0.25522177335303986	0.16903704817655316	0.310811906338918
41000	-2556.5763851786005	-2475.836738041522	-80.73964713707828	-2475.836738041522	120.38729499427308	-72.39385971779465	0.014929461970857788	16.30881205145106	1.0	0.06048871662055106	0.3852423011723594	7.285373520635072E-4	6.179290705960762E-8	0.3610821561734969	-2.7757626835554814	15.040604637908503	5.886988751497409E-4	0.2649292721314891	0.25522177335303986	0.16903704817655316	0.310811906338918
42000	-2544.082456863397	-2465.900267166301	-78.1821896970959	-2465.900267166301	102.49079452898059	-70.871647623303	0.012334108641752974	14.088703768712518	1.0	0.06048871662055106	0.44410128178943314	7.386576030060394E-4	1.6513281404734196E-7	0.5216772172136964	-1.828214159480547	10.465305759272775	7.355693039165566E-4	0.2649292721314891	0.25522177335303986	0.16903704817655316	0.310811906338918
43000	-2539.498442504932	-2471.927074529669	-67.57136797526282	-2471.927074529669	54.4138631584414	-61.18081526206179	0.030816258543379316	14.088703768712518	1.0	0.06048871662055106	0.19446911375604087	0.0016249882694589614	1.1753120438807068E-7	0.2058234694927959	-1.9420720525492583	9.997932852694627	0.0017169924618994472	0.2649292721314891	0.25522177335303986	0.16903704817655316	0.310811906338918
44000	-2539.82150508205	-2474.0896268580013	-65.7318782240487	-2474.0896268580013	44.70899162553845	-60.88042650554516	0.07694306389214764	14.08882032305662	1.0	0.06048871662055106	0.009679361686394038	0.0016397295660960532	1.5623751606607116E-10	0.007606775961471405	-2.2681512596929343	9.227392320491123	0.0016421611324937235	0.2649292721314891	0.25522177335303986	0.16903704817655316	0.310811906338918
45000	-2545.187601121783	-2478.3697994633385	-66.81780165844415	-2478.3697994633385	57.14354677691369	-60.791925954499376	0.02697478513631376	14.08882032305662	1.0	0.06048871662055106	0.028103248518897696	0.0015894251915085664	1.7813697566264125E-9	0.02645844250971143	-2.9035971500902553	15.304008892648268	0.0016050209613617044	0.2649292721314891	0.25522177335303986	0.16903704817655316	0.310811906338918
46000	-2537.2083526187807	-2479.130798049861	-58.07755456891988	-2479.130798049861	26.508371485465602	-52.794293512587984	0.053504979728851994	9.762659643553881	1.0	0.06048871662055106	0.02591201512382142	0.0023132879590740036	3.501536562750653E-9	0.025563499325831355	-2.9141282818875007	8.333740214628259	0.002314818818498499	0.2649292721314891	0.25522177335303986	0.16903704817655316	0.310811906338918
47000	-2538.930724468496	-2475.766310586601	-63.164413881895136	-2475.766310586601	42.24522327610123	-58.22257323282556	0.049604481416114926	9.762659643553881	1.0	0.06048871662055106	0.03933453738643055	0.0016090574925100465	3.810415175008081E-9	0.03847733691178018	-2.3453919792068887	9.092681107232744	0.0016179573938002343	0.2649292721314891	0.24058781159189188	0.18367100993770114	0.310811906338918
48000	-2538.4264884741347	-2472.6671315184794	-65.75935695565514	-2472.6671315184794	53.44472304623066	-60.303316922842214	0.03676932615518525	9.762659643553881	1.0	0.0730210070463545	0.16132643043138414	0.001528447527495557	6.105516375633039E-8	0.16339473813279767	-1.8778500484154037	10.232116916616294	0.00155922322174168	0.2649292721314891	0.24058781159189188	0.18367100993770114	0.310811906338918
49000	-2533.2813740582606	-2474.504916771688	-58.77645728657262	-2474.504916771688	21.49332605325295	-49.30192440566574	0.12493321232154397	18.366012501755446	1.0	0.06425228368671186	0.24825355704767244	0.0038195182548961997	9.335001956989807E-7	0.26656694381832147	-4.202222698010456	7.26003898922405	0.0038071729921402963	0.2649292721314891	0.24058781159189188	0.18367100993770114	0.310811906338918
